Time,Charleville Mall (Unable to Reinstall Repaired Counter due to Roadworks 23.08.2023),Charleville Mall (Unable to Reinstall Repaired Counter due to Roadworks 23.08.2023) North Cyclist,Charleville Mall (Unable to Reinstall Repaired Counter due to Roadworks 23.08.2023) South Cyclist,Clontarf - James Larkin Rd,Clontarf - James Larkin Rd Cyclist West,Clontarf - James Larkin Rd Cyclist East,Clontarf - Pebble Beach Carpark,Clontarf - Pebble Beach Carpark Cyclist West,Clontarf - Pebble Beach Carpark Cyclist East,Drumcondra Cyclists Inbound (Not On Site - Roadworks) Cyclist,Drumcondra Cyclists Inbound (Not On Site - Roadworks) Cyclist West,Drumcondra Cyclists Inbound (Not On Site - Roadworks) Cyclist East,Drumcondra Cyclists Outbound (Not On Site - Roadworks),Drumcondra Cyclists Outbound (Not On Site - Roadworks) Cyclist East,Drumcondra Cyclists Outbound (Not On Site - Roadworks) Cyclist West,Griffith Avenue (Clare Rd Side),Griffith Avenue (Clare Rd Side) Cyclist South,Griffith Avenue (Clare Rd Side) Cyclist North,Griffith Avenue (Lane Side),Griffith Avenue (Lane Side) Cyclist South,Griffith Avenue (Lane Side) Cyclist North,Grove Road Totem,Grove Road Totem OUT,Grove Road Totem IN,North Strand Rd N/B (Counter Removed for Roadworks) Cyclist,North Strand Rd S/B (Counter Removed for Roadworks) Cyclist,Richmond Street Inbound,Richmond Street Inbound Cyclist South,Richmond Street Inbound Cyclist North,Richmond Street Outbound,Richmond Street Outbound Cyclist North,Richmond Street Outbound Cyclist South
02/06/2024 21:00,,,,29,20,9,61,38,23,,,,0,0,0,6,6,0,3,3,0,51,21,30,0,,50,1,49,62,0,62
02/06/2024 22:00,,,,18,6,12,23,13,10,,,,0,0,0,9,9,0,1,1,0,54,30,24,0,,39,0,39,39,0,39
02/06/2024 23:00,,,,14,7,7,21,11,10,,,,0,0,0,1,1,0,0,0,0,26,18,8,0,,33,0,33,26,0,26
03/06/2024 00:00,,,,2,2,0,7,4,3,,,,0,0,0,2,2,0,0,0,0,27,12,15,0,,21,0,21,18,0,18
03/06/2024 01:00,,,,4,2,2,3,0,3,,,,0,0,0,1,1,0,0,0,0,16,10,6,0,,2,0,2,5,0,5
03/06/2024 02:00,,,,2,1,1,4,1,3,,,,0,0,0,1,1,0,0,0,0,4,2,2,0,,5,0,5,12,1,11
03/06/2024 03:00,,,,1,0,1,1,0,1,,,,0,0,0,1,1,0,0,0,0,9,4,5,0,,6,0,6,12,1,11
03/06/2024 04:00,,,,1,0,1,3,2,1,,,,0,0,0,0,0,0,0,0,0,10,5,5,0,,5,0,5,7,0,7
03/06/2024 05:00,,,,4,2,2,6,4,2,,,,0,0,0,3,3,0,2,2,0,13,2,11,0,,4,0,4,3,0,3
03/06/2024 06:00,,,,8,7,1,11,7,4,,,,0,0,0,3,3,0,2,2,0,33,5,28,0,,13,1,12,4,0,4
03/06/2024 07:00,,,,25,6,19,29,5,24,,,,0,0,0,2,2,0,0,0,0,37,13,24,0,,12,0,12,10,0,10
03/06/2024 08:00,,,,49,23,26,68,22,46,,,,0,0,0,4,4,0,10,10,0,54,19,35,0,,12,0,12,11,0,11
03/06/2024 09:00,,,,81,32,49,124,45,79,,,,0,0,0,7,7,0,13,13,0,49,10,39,0,,30,0,30,19,0,19
03/06/2024 10:00,,,,126,58,68,193,81,112,,,,0,0,0,17,17,0,19,19,0,70,26,44,0,,43,0,43,15,0,15
03/06/2024 11:00,,,,144,63,81,180,91,89,,,,0,0,0,23,23,0,9,9,0,50,16,34,0,,54,0,54,42,2,40
03/06/2024 12:00,,,,143,66,77,175,86,89,,,,0,0,0,15,15,0,18,18,0,54,27,27,0,,68,0,68,55,0,55
03/06/2024 13:00,,,,118,66,52,165,96,69,,,,0,0,0,10,10,0,13,13,0,86,42,44,0,,66,0,66,60,0,60
03/06/2024 14:00,,,,99,41,58,138,57,81,,,,0,0,0,14,14,0,15,15,0,73,35,38,0,,71,0,71,55,0,55
03/06/2024 15:00,,,,95,55,40,124,71,53,,,,0,0,0,12,12,0,14,14,0,98,40,58,0,,61,1,60,67,0,67
03/06/2024 16:00,,,,98,51,47,108,54,54,,,,0,0,0,15,15,0,9,9,0,83,40,43,0,,83,0,83,67,0,67
03/06/2024 17:00,,,,86,48,38,106,48,58,,,,0,0,0,22,22,0,8,8,0,116,52,64,0,,78,0,78,74,0,74
03/06/2024 18:00,,,,68,35,33,98,62,36,,,,0,0,0,13,13,0,7,7,0,111,57,54,0,,86,1,85,70,2,68
03/06/2024 19:00,,,,43,20,23,61,28,33,,,,0,0,0,13,13,0,8,8,0,83,38,45,0,,70,0,70,75,1,74
03/06/2024 20:00,,,,39,19,20,63,31,32,,,,0,0,0,7,7,0,8,8,0,76,36,40,0,,76,0,76,67,0,67
03/06/2024 21:00,,,,22,13,9,26,14,12,,,,0,0,0,6,6,0,5,5,0,53,28,25,0,,52,0,52,44,2,42
03/06/2024 22:00,,,,8,6,2,16,9,7,,,,0,0,0,4,4,0,3,3,0,42,24,18,0,,29,0,29,36,0,36
03/06/2024 23:00,,,,6,4,2,10,4,6,,,,0,0,0,2,2,0,2,2,0,16,11,5,0,,13,1,12,14,1,13
04/06/2024 00:00,,,,1,1,0,6,3,3,,,,0,0,0,3,3,0,2,2,0,13,9,4,0,,8,0,8,20,0,20
04/06/2024 01:00,,,,1,1,0,0,0,0,,,,0,0,0,2,2,0,0,0,0,6,6,0,0,,0,0,0,2,0,2
04/06/2024 02:00,,,,0,0,0,1,0,1,,,,0,0,0,0,0,0,0,0,0,4,2,2,0,,2,0,2,9,0,9
04/06/2024 03:00,,,,1,1,0,1,0,1,,,,0,0,0,0,0,0,0,0,0,5,2,3,0,,3,0,3,0,0,0
04/06/2024 04:00,,,,0,0,0,3,2,1,,,,0,0,0,1,1,0,1,1,0,9,3,6,0,,1,0,1,4,0,4
04/06/2024 05:00,,,,10,6,4,9,4,5,,,,0,0,0,5,5,0,6,6,0,30,3,27,0,,14,0,14,5,0,5
04/06/2024 06:00,,,,18,14,4,27,21,6,,,,0,0,0,8,8,0,7,7,0,135,30,105,0,,28,0,28,13,0,13
04/06/2024 07:00,,,,62,50,12,80,64,16,,,,0,0,0,16,16,0,16,16,0,316,73,243,0,,77,0,77,27,1,26
04/06/2024 08:00,,,,75,62,13,111,95,16,,,,0,0,0,41,41,0,40,40,0,552,83,469,0,,234,0,234,56,1,55
04/06/2024 09:00,,,,36,23,13,52,32,20,,,,0,0,0,16,16,0,13,13,0,219,36,183,0,,124,0,124,21,0,21
04/06/2024 10:00,,,,20,11,9,31,15,16,,,,0,0,0,6,6,0,6,6,0,78,17,61,0,,53,1,52,21,0,21
04/06/2024 11:00,,,,25,11,14,37,19,18,,,,0,0,0,15,15,0,4,4,0,75,25,50,0,,76,1,75,20,1,19
04/06/2024 12:00,,,,39,20,19,43,24,19,,,,0,0,0,7,7,0,7,7,0,98,42,56,0,,52,0,52,52,0,52
04/06/2024 13:00,,,,27,10,17,43,17,26,,,,0,0,0,16,16,0,12,12,0,111,58,53,0,,69,1,68,50,2,48
04/06/2024 14:00,,,,38,18,20,58,21,37,,,,0,0,0,16,16,0,14,14,0,89,41,48,0,,66,0,66,78,0,78
04/06/2024 15:00,,,,35,14,21,63,27,36,,,,0,0,0,19,19,0,16,16,0,147,85,62,0,,52,0,52,79,0,79
04/06/2024 16:00,,,,44,16,28,78,20,58,,,,0,0,0,19,19,0,22,22,0,211,132,79,0,,72,0,72,123,1,122
04/06/2024 17:00,,,,96,20,76,161,30,131,,,,0,0,0,32,32,0,24,24,0,416,305,111,0,,107,0,107,233,1,232
04/06/2024 18:00,,,,104,25,79,151,37,114,,,,0,0,0,23,23,0,18,18,0,346,231,115,0,,99,0,99,133,0,133
04/06/2024 19:00,,,,68,26,42,89,28,61,,,,0,0,0,18,18,0,17,17,0,182,102,80,0,,81,2,79,93,1,92
04/06/2024 20:00,,,,32,17,15,69,32,37,,,,0,0,0,10,10,0,15,15,0,126,77,49,0,,94,1,93,73,0,73
04/06/2024 21:00,,,,30,15,15,36,21,15,,,,0,0,0,10,10,0,11,11,0,84,50,34,0,,56,0,56,44,1,43
04/06/2024 22:00,,,,9,3,6,37,18,19,,,,0,0,0,7,7,0,6,6,0,74,54,20,0,,33,0,33,39,0,39
04/06/2024 23:00,,,,1,0,1,3,2,1,,,,0,0,0,1,1,0,1,1,0,32,24,8,0,,12,0,12,29,0,29
05/06/2024 00:00,,,,1,1,0,2,1,1,,,,0,0,0,3,3,0,1,1,0,20,11,9,0,,8,0,8,14,0,14
05/06/2024 01:00,,,,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,7,6,1,0,,0,0,0,3,0,3
05/06/2024 02:00,,,,1,1,0,3,1,2,,,,0,0,0,0,0,0,1,1,0,2,2,0,0,,3,0,3,8,0,8
05/06/2024 03:00,,,,0,0,0,1,0,1,,,,0,0,0,0,0,0,0,0,0,6,4,2,0,,2,0,2,3,0,3
05/06/2024 04:00,,,,2,1,1,4,2,2,,,,0,0,0,1,1,0,1,1,0,7,0,7,0,,0,0,0,2,0,2
05/06/2024 05:00,,,,8,7,1,9,6,3,,,,0,0,0,4,4,0,6,6,0,36,4,32,0,,12,0,12,2,0,2
05/06/2024 06:00,,,,22,14,8,32,23,9,,,,0,0,0,6,6,0,10,10,0,140,32,108,0,,40,0,40,14,0,14
05/06/2024 07:00,,,,64,51,13,77,59,18,,,,0,0,0,20,20,0,21,21,0,322,68,254,0,,83,0,83,36,0,36
05/06/2024 08:00,,,,103,86,17,164,135,29,,,,0,0,0,48,48,0,64,64,0,631,86,545,0,,244,1,243,70,0,70
05/06/2024 09:00,,,,53,31,22,70,38,32,,,,0,0,0,20,20,0,18,18,0,264,49,215,0,,145,0,145,48,0,48
05/06/2024 10:00,,,,36,21,15,53,25,28,,,,0,0,0,19,19,0,15,15,0,83,21,62,0,,75,1,74,23,0,23
05/06/2024 11:00,,,,55,29,26,67,34,33,,,,0,0,0,16,16,0,14,14,0,98,28,70,0,,65,1,64,34,1,33
05/06/2024 12:00,,,,53,26,27,74,34,40,,,,0,0,0,16,16,0,19,19,0,99,48,51,0,,88,0,88,56,0,56
05/06/2024 13:00,,,,44,24,20,58,27,31,,,,0,0,0,29,29,0,21,21,0,101,47,54,0,,75,1,74,88,0,88
05/06/2024 14:00,,,,33,12,21,52,21,31,,,,0,0,0,16,16,0,23,23,0,93,54,39,0,,74,0,74,70,0,70
05/06/2024 15:00,,,,40,17,23,65,34,31,,,,0,0,0,24,24,0,18,18,0,135,75,60,0,,75,0,75,79,0,79
05/06/2024 16:00,,,,54,17,37,71,17,54,,,,0,0,0,25,25,0,30,30,0,250,156,94,0,,75,1,74,132,0,132
05/06/2024 17:00,,,,105,26,79,169,37,132,,,,0,0,0,41,41,0,33,33,0,459,338,121,0,,115,0,115,254,4,250
05/06/2024 18:00,,,,150,47,103,180,53,127,,,,0,0,0,25,25,0,21,21,0,353,258,95,0,,131,1,130,181,0,181
05/06/2024 19:00,,,,82,28,54,118,31,87,,,,0,0,0,24,24,0,10,10,0,170,104,66,0,,97,0,97,106,0,106
05/06/2024 20:00,,,,55,27,28,80,40,40,,,,0,0,0,12,12,0,15,15,0,135,86,49,0,,84,0,84,100,0,100
05/06/2024 21:00,,,,18,10,8,31,11,20,,,,0,0,0,15,15,0,3,3,0,101,77,24,0,,56,1,55,74,0,74
05/06/2024 22:00,,,,10,5,5,22,8,14,,,,0,0,0,7,7,0,5,5,0,72,41,31,0,,24,0,24,51,0,51
05/06/2024 23:00,,,,2,1,1,6,3,3,,,,0,0,0,4,4,0,1,1,0,36,28,8,0,,23,0,23,27,0,27
06/06/2024 00:00,,,,2,1,1,2,1,1,,,,0,0,0,2,2,0,0,0,0,26,19,7,0,,8,0,8,7,1,6
06/06/2024 01:00,,,,0,0,0,2,0,2,,,,0,0,0,2,2,0,1,1,0,3,3,0,0,,1,0,1,0,0,0
06/06/2024 02:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,8,6,2,0,,2,0,2,6,0,6
06/06/2024 03:00,,,,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,4,3,1,0,,2,0,2,0,0,0
06/06/2024 04:00,,,,1,1,0,4,2,2,,,,0,0,0,2,2,0,1,1,0,9,1,8,0,,3,1,2,3,0,3
06/06/2024 05:00,,,,11,8,3,11,5,6,,,,0,0,0,6,6,0,6,6,0,35,4,31,0,,16,0,16,3,0,3
06/06/2024 06:00,,,,33,26,7,36,30,6,,,,0,0,0,8,8,0,6,6,0,120,23,97,0,,29,0,29,9,0,9
06/06/2024 07:00,,,,64,52,12,86,70,16,,,,0,0,0,19,19,0,17,17,0,323,68,255,0,,85,0,85,29,0,29
06/06/2024 08:00,,,,104,86,18,141,121,20,,,,0,0,0,38,38,0,39,39,0,637,90,547,0,,233,0,233,69,0,69
06/06/2024 09:00,,,,50,34,16,70,47,23,,,,0,0,0,17,17,0,18,18,0,281,45,236,0,,157,0,157,54,0,54
06/06/2024 10:00,,,,50,19,31,66,25,41,,,,0,0,0,14,14,0,11,11,0,113,34,79,0,,74,1,73,38,0,38
06/06/2024 11:00,,,,40,23,17,77,33,44,,,,0,0,0,13,13,0,14,14,0,83,22,61,0,,71,1,70,32,0,32
06/06/2024 12:00,,,,60,36,24,92,45,47,,,,0,0,0,12,12,0,13,13,0,103,52,51,0,,82,0,82,51,0,51
06/06/2024 13:00,,,,49,22,27,82,37,45,,,,0,0,0,27,27,0,33,33,0,107,53,54,0,,82,0,82,80,0,80
06/06/2024 14:00,,,,39,21,18,74,35,39,,,,0,0,0,23,23,0,15,15,0,106,55,51,0,,81,1,80,72,1,71
06/06/2024 15:00,,,,40,23,17,62,30,32,,,,0,0,0,24,24,0,21,21,0,171,88,83,0,,67,0,67,70,0,70
06/06/2024 16:00,,,,62,22,40,87,29,58,,,,0,0,0,27,27,0,27,27,0,228,139,89,0,,88,0,88,125,0,125
06/06/2024 17:00,,,,103,28,75,157,24,133,,,,0,0,0,33,33,0,29,29,0,444,332,112,0,,113,2,111,222,1,221
06/06/2024 18:00,,,,114,29,85,161,39,122,,,,0,0,0,32,32,0,26,26,0,362,252,110,0,,135,0,135,191,1,190
06/06/2024 19:00,,,,66,20,46,101,41,60,,,,0,0,0,21,21,0,7,7,0,188,106,82,0,,97,0,97,119,0,119
06/06/2024 20:00,,,,48,25,23,91,46,45,,,,0,0,0,10,10,0,12,12,0,147,88,59,0,,78,0,78,83,0,83
06/06/2024 21:00,,,,23,9,14,49,19,30,,,,0,0,0,10,10,0,10,10,0,110,65,45,0,,74,0,74,84,0,84
06/06/2024 22:00,,,,14,5,9,29,10,19,,,,0,0,0,7,7,0,5,5,0,75,51,24,0,,49,0,49,63,0,63
06/06/2024 23:00,,,,2,1,1,15,4,11,,,,0,0,0,6,6,0,2,2,0,40,28,12,0,,23,0,23,46,0,46
07/06/2024 00:00,,,,1,0,1,6,1,5,,,,0,0,0,0,0,0,0,0,0,18,16,2,0,,16,0,16,21,0,21
07/06/2024 01:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,1,0,6,5,1,0,,1,0,1,7,0,7
07/06/2024 02:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,1,0,7,5,2,0,,3,0,3,5,0,5
07/06/2024 03:00,,,,2,0,2,4,1,3,,,,0,0,0,0,0,0,0,0,0,4,3,1,0,,2,0,2,7,1,6
07/06/2024 04:00,,,,3,2,1,5,2,3,,,,0,0,0,2,2,0,1,1,0,10,3,7,0,,1,0,1,1,0,1
07/06/2024 05:00,,,,10,7,3,12,9,3,,,,0,0,0,3,3,0,7,7,0,25,4,21,0,,12,0,12,4,0,4
07/06/2024 06:00,,,,27,15,12,27,17,10,,,,0,0,0,5,5,0,10,10,0,116,30,86,0,,32,0,32,14,0,14
07/06/2024 07:00,,,,44,32,12,63,48,15,,,,0,0,0,19,19,0,16,16,0,208,55,153,0,,77,1,76,23,0,23
07/06/2024 08:00,,,,55,45,10,99,72,27,,,,0,0,0,37,37,0,46,46,0,355,68,287,0,,167,1,166,56,1,55
07/06/2024 09:00,,,,33,22,11,53,31,22,,,,0,0,0,14,14,0,22,22,0,191,43,148,0,,122,0,122,26,0,26
07/06/2024 10:00,,,,34,15,19,54,24,30,,,,0,0,0,19,19,0,14,14,0,79,25,54,0,,54,0,54,33,0,33
07/06/2024 11:00,,,,44,20,24,66,30,36,,,,0,0,0,8,8,0,19,19,0,78,24,54,0,,61,0,61,39,0,39
07/06/2024 12:00,,,,38,23,15,64,34,30,,,,0,0,0,17,17,0,22,22,0,101,45,56,0,,79,1,78,48,0,48
07/06/2024 13:00,,,,79,32,47,95,32,63,,,,0,0,0,22,22,0,19,19,0,132,64,68,0,,107,0,107,75,0,75
07/06/2024 14:00,,,,52,27,25,68,30,38,,,,0,0,0,26,26,0,21,21,0,125,58,67,0,,86,0,86,75,2,73
07/06/2024 15:00,,,,44,20,24,66,27,39,,,,0,0,0,19,19,0,22,22,0,135,76,59,0,,69,0,69,74,1,73
07/06/2024 16:00,,,,56,23,33,89,26,63,,,,0,0,0,30,30,0,27,27,0,217,131,86,0,,100,0,100,119,0,119
07/06/2024 17:00,,,,79,20,59,113,30,83,,,,0,0,0,24,24,0,23,23,0,278,177,101,0,,121,0,121,148,1,147
07/06/2024 18:00,,,,58,21,37,92,28,64,,,,0,0,0,27,27,0,18,18,0,215,139,76,0,,115,0,115,132,0,132
07/06/2024 19:00,,,,54,25,29,86,37,49,,,,0,0,0,15,15,0,12,12,0,164,89,75,0,,96,0,96,69,0,69
07/06/2024 20:00,,,,34,16,18,65,27,38,,,,0,0,0,15,15,0,8,8,0,126,64,62,0,,102,2,100,96,2,94
07/06/2024 21:00,,,,23,12,11,31,19,12,,,,0,0,0,13,13,0,6,6,0,84,44,40,0,,86,0,86,64,2,62
07/06/2024 22:00,,,,10,6,4,22,10,12,,,,0,0,0,9,9,0,3,3,0,64,41,23,0,,50,0,50,54,1,53
07/06/2024 23:00,,,,4,1,3,16,9,7,,,,0,0,0,2,2,0,3,3,0,46,30,16,0,,33,0,33,40,0,40
08/06/2024 00:00,,,,3,2,1,8,4,4,,,,0,0,0,0,0,0,2,2,0,42,27,15,0,,13,0,13,42,1,41
08/06/2024 01:00,,,,2,0,2,2,0,2,,,,0,0,0,1,1,0,1,1,0,21,17,4,0,,3,0,3,9,0,9
08/06/2024 02:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,7,5,2,0,,10,1,9,9,0,9
08/06/2024 03:00,,,,1,1,0,3,2,1,,,,0,0,0,0,0,0,0,0,0,7,5,2,0,,2,0,2,14,0,14
08/06/2024 04:00,,,,2,1,1,2,1,1,,,,0,0,0,0,0,0,0,0,0,7,2,5,0,,3,0,3,4,0,4
08/06/2024 05:00,,,,3,2,1,3,3,0,,,,0,0,0,1,1,0,3,3,0,14,6,8,0,,10,0,10,5,0,5
08/06/2024 06:00,,,,12,4,8,19,6,13,,,,0,0,0,2,2,0,2,2,0,32,8,24,0,,9,0,9,3,0,3
08/06/2024 07:00,,,,33,19,14,39,21,18,,,,0,0,0,4,4,0,5,5,0,53,19,34,0,,23,0,23,17,0,17
08/06/2024 08:00,,,,71,26,45,91,34,57,,,,0,0,0,11,11,0,9,9,0,71,19,52,0,,43,0,43,21,0,21
08/06/2024 09:00,,,,89,44,45,106,45,61,,,,0,0,0,15,15,0,11,11,0,73,18,55,0,,60,0,60,30,1,29
08/06/2024 10:00,,,,108,49,59,144,64,80,,,,0,0,0,20,20,0,15,15,0,92,27,65,0,,66,0,66,34,1,33
08/06/2024 11:00,,,,123,61,62,151,69,82,,,,0,0,0,16,16,0,15,15,0,112,49,63,0,,76,0,76,47,1,46
08/06/2024 12:00,,,,138,70,68,186,99,87,,,,0,0,0,21,21,0,24,24,0,123,53,70,0,,84,0,84,56,0,56
08/06/2024 13:00,,,,108,53,55,169,74,95,,,,0,0,0,23,23,0,21,21,0,126,58,68,0,,83,0,83,46,0,46
08/06/2024 14:00,,,,95,53,42,156,76,80,,,,0,0,0,14,14,0,19,19,0,109,45,64,0,,92,1,91,71,1,70
08/06/2024 15:00,,,,103,58,45,164,90,74,,,,0,0,0,18,18,0,8,8,0,132,54,78,0,,96,0,96,79,0,79
08/06/2024 16:00,,,,84,37,47,145,69,76,,,,0,0,0,22,22,0,10,10,0,135,57,78,0,,108,0,108,72,0,72
08/06/2024 17:00,,,,83,45,38,103,48,55,,,,0,0,0,11,11,0,10,10,0,98,50,48,0,,89,0,89,77,0,77
08/06/2024 18:00,,,,72,36,36,112,51,61,,,,0,0,0,10,10,0,11,11,0,93,45,48,0,,91,0,91,81,0,81
08/06/2024 19:00,,,,57,29,28,79,32,47,,,,0,0,0,11,11,0,7,7,0,118,68,50,0,,98,1,97,40,0,40
08/06/2024 20:00,,,,40,23,17,74,34,40,,,,0,0,0,15,15,0,7,7,0,90,43,47,0,,87,1,86,61,0,61
08/06/2024 21:00,,,,19,11,8,29,19,10,,,,0,0,0,9,9,0,2,2,0,70,38,32,0,,68,0,68,60,0,60
08/06/2024 22:00,,,,8,3,5,18,6,12,,,,0,0,0,1,1,0,2,2,0,57,32,25,0,,60,0,60,56,0,56
08/06/2024 23:00,,,,7,3,4,18,7,11,,,,0,0,0,3,3,0,1,1,0,58,33,25,0,,33,0,33,38,1,37
09/06/2024 00:00,,,,8,4,4,17,7,10,,,,0,0,0,2,2,0,0,0,0,40,25,15,0,,24,0,24,23,0,23
09/06/2024 01:00,,,,3,2,1,0,0,0,,,,0,0,0,0,0,0,0,0,0,10,6,4,0,,4,1,3,6,0,6
09/06/2024 02:00,,,,1,1,0,3,1,2,,,,0,0,0,1,1,0,0,0,0,11,9,2,0,,6,0,6,20,0,20
09/06/2024 03:00,,,,3,2,1,2,1,1,,,,0,0,0,0,0,0,1,1,0,10,5,5,0,,8,0,8,14,0,14
09/06/2024 04:00,,,,3,1,2,4,1,3,,,,0,0,0,0,0,0,0,0,0,9,5,4,0,,7,0,7,8,0,8
09/06/2024 05:00,,,,4,2,2,6,2,4,,,,0,0,0,2,2,0,1,1,0,17,7,10,0,,2,0,2,6,0,6
09/06/2024 06:00,,,,16,7,9,18,7,11,,,,0,0,0,2,2,0,1,1,0,27,13,14,0,,11,0,11,3,0,3
09/06/2024 07:00,,,,29,13,16,44,22,22,,,,0,0,0,2,2,0,4,4,0,27,8,19,0,,17,0,17,18,0,18
09/06/2024 08:00,,,,92,32,60,100,38,62,,,,0,0,0,7,7,0,9,9,0,49,17,32,0,,19,0,19,12,1,11
09/06/2024 09:00,,,,95,44,51,98,37,61,,,,0,0,0,8,8,0,5,5,0,59,25,34,0,,39,0,39,15,0,15
09/06/2024 10:00,,,,95,37,58,150,66,84,,,,0,0,0,11,11,0,10,10,0,96,33,63,0,,45,0,45,31,1,30
09/06/2024 11:00,,,,138,63,75,158,66,92,,,,0,0,0,8,8,0,14,14,0,69,27,42,0,,64,1,63,42,0,42
09/06/2024 12:00,,,,124,62,62,164,82,82,,,,0,0,0,15,15,0,29,29,0,86,28,58,0,,68,1,67,53,2,51
09/06/2024 13:00,,,,95,46,49,131,57,74,,,,0,0,0,8,8,0,14,14,0,87,48,39,0,,78,1,77,53,0,53
09/06/2024 14:00,,,,84,45,39,105,59,46,,,,0,0,0,13,13,0,7,7,0,77,34,43,0,,76,0,76,42,0,42
09/06/2024 15:00,,,,68,37,31,75,36,39,,,,0,0,0,6,6,0,8,8,0,71,30,41,0,,57,1,56,52,0,52
09/06/2024 16:00,,,,34,20,14,42,22,20,,,,0,0,0,7,7,0,9,9,0,60,27,33,0,,54,0,54,51,0,51
09/06/2024 17:00,,,,26,13,13,40,19,21,,,,0,0,0,8,8,0,9,9,0,80,35,45,0,,78,0,78,66,1,65
09/06/2024 18:00,,,,17,9,8,35,17,18,,,,0,0,0,13,13,0,5,5,0,85,42,43,0,,80,0,80,65,1,64
09/06/2024 19:00,,,,7,4,3,14,8,6,,,,0,0,0,4,4,0,8,8,0,71,40,31,0,,46,0,46,62,0,62
09/06/2024 20:00,,,,5,3,2,21,10,11,,,,0,0,0,3,3,0,7,7,0,45,27,18,0,,50,0,50,44,0,44
09/06/2024 21:00,,,,7,5,2,11,3,8,,,,0,0,0,1,1,0,2,2,0,49,26,23,0,,56,1,55,49,0,49
09/06/2024 22:00,,,,8,3,5,19,11,8,,,,0,0,0,10,10,0,1,1,0,40,23,17,0,,41,0,41,28,0,28
09/06/2024 23:00,,,,0,0,0,4,2,2,,,,0,0,0,3,3,0,0,0,0,21,14,7,0,,12,0,12,14,0,14
10/06/2024 00:00,,,,0,0,0,5,2,3,,,,0,0,0,1,1,0,0,0,0,13,7,6,0,,8,0,8,7,0,7
10/06/2024 01:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,2,1,1,0,,0,0,0,2,0,2
10/06/2024 02:00,,,,0,0,0,2,1,1,,,,0,0,0,0,0,0,1,1,0,3,3,0,0,,3,0,3,7,0,7
10/06/2024 03:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,4,3,1,0,,1,0,1,6,0,6
10/06/2024 04:00,,,,2,1,1,5,2,3,,,,0,0,0,1,1,0,0,0,0,6,0,6,0,,0,0,0,3,0,3
10/06/2024 05:00,,,,8,6,2,7,5,2,,,,0,0,0,5,5,0,2,2,0,28,3,25,0,,12,0,12,2,0,2
10/06/2024 06:00,,,,35,26,9,37,29,8,,,,0,0,0,8,8,0,7,7,0,112,26,86,0,,28,0,28,9,0,9
10/06/2024 07:00,,,,64,48,16,75,56,19,,,,0,0,0,15,15,0,20,20,0,268,54,214,0,,94,0,94,30,0,30
10/06/2024 08:00,,,,84,74,10,133,111,22,,,,0,0,0,40,40,0,40,40,0,494,73,421,0,,210,2,208,63,0,63
10/06/2024 09:00,,,,42,24,18,55,37,18,,,,0,0,0,13,13,0,24,24,0,205,30,175,0,,138,0,138,40,1,39
10/06/2024 10:00,,,,59,27,32,54,22,32,,,,0,0,0,12,12,0,15,15,0,74,20,54,0,,57,0,57,18,0,18
10/06/2024 11:00,,,,36,17,19,46,23,23,,,,0,0,0,14,14,0,6,6,0,87,26,61,0,,66,0,66,34,0,34
10/06/2024 12:00,,,,57,29,28,77,37,40,,,,0,0,0,13,13,0,15,15,0,81,33,48,0,,84,0,84,55,0,55
10/06/2024 13:00,,,,47,22,25,57,22,35,,,,0,0,0,16,16,0,15,15,0,117,54,63,0,,75,0,75,81,1,80
10/06/2024 14:00,,,,31,13,18,61,26,35,,,,0,0,0,19,19,0,7,7,0,104,51,53,0,,76,0,76,64,0,64
10/06/2024 15:00,,,,44,19,25,53,21,32,,,,0,0,0,31,31,0,16,16,0,137,78,59,0,,59,0,59,80,0,80
10/06/2024 16:00,,,,62,23,39,104,41,63,,,,0,0,0,23,23,0,27,27,0,250,156,94,0,,93,1,92,126,1,125
10/06/2024 17:00,,,,91,16,75,152,32,120,,,,0,0,0,36,36,0,32,32,0,422,311,111,0,,135,3,132,220,1,219
10/06/2024 18:00,,,,80,21,59,153,49,104,,,,0,0,0,24,24,0,22,22,0,295,190,105,0,,97,0,97,178,0,178
10/06/2024 19:00,,,,80,26,54,101,39,62,,,,0,0,0,19,19,0,17,17,0,190,135,55,0,,80,1,79,107,2,105
10/06/2024 20:00,,,,43,18,25,65,28,37,,,,0,0,0,26,26,0,12,12,0,127,63,64,0,,85,0,85,95,0,95
10/06/2024 21:00,,,,15,7,8,42,20,22,,,,0,0,0,14,14,0,7,7,0,79,46,33,0,,55,0,55,67,0,67
10/06/2024 22:00,,,,13,10,3,22,13,9,,,,0,0,0,6,6,0,2,2,0,57,33,24,0,,40,0,40,27,1,26
